%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1574069854942987622,304,1574069854942808958,,0.131999999285,0.119622126222,71,0.0,654.849975586,-0.0621358677745
1574069855183828068,305,1574069855183519780,,0.204000011086,0.113917760551,71,0.0,654.849975586,-0.0619139447808
1574069855424088700,306,1574069855423927565,,0.0329999998212,0.104167550802,71,0.0,654.83996582,-0.0646602511406
1574069855664014406,307,1574069855663748024,,0.182000011206,0.0920752733946,71,0.0,654.849975586,-0.0666167214513
1574069855902561734,308,1574069855902373482,,0.160000011325,0.0731773674488,71,0.0,654.83996582,-0.0709161609411
1574069856143351336,309,1574069856142985909,,0.196000009775,0.0594877302647,71,0.0,654.829956055,-0.0749390870333
1574069856390008020,310,1574069856389751145,,0.0659999996424,0.0446553006768,71,0.0,654.820007324,-0.0798451676965
1574069856623533726,311,1574069856623212927,,0.143000006676,0.0230725482106,71,0.0,654.809997559,-0.0832599103451
1574069856863084582,312,1574069856862886182,,0.117000006139,0.00865741074085,71,0.0,654.789978027,-0.087677821517
1574069857103935577,313,1574069857103616473,,0.268000006676,0.0179879348725,71,0.0,654.769958496,-0.0944205000997
1574069857343540689,314,1574069857343280373,,0.184000015259,0.0137432459742,71,0.0,654.75,-0.0994260981679
1574069857583361347,315,1574069857582847836,,0.144000008702,0.0105785094202,71,0.0,654.75,-0.101641498506
1574069857822549172,316,1574069857822345978,,0.174000009894,0.0200737137347,71,0.0,654.739990234,-0.104620791972
1574069858063585286,317,1574069858063222919,,0.0880000069737,0.0240379553288,71,0.0,654.729980469,-0.107332520187
1574069858302981140,318,1574069858302636475,,0.0480000004172,0.0241626724601,71,0.0,654.719970703,-0.111125208437
1574069858543639678,319,1574069858543273498,,0.0780000016093,0.0246660634875,71,0.0,654.719970703,-0.111818857491
1574069858785457414,320,1574069858785240100,,0.10300000757,0.0293788984418,72,0.0,654.709960938,-0.11382060498
1574069859027333789,321,1574069859026963014,,0.312000006437,0.0274323057383,72,0.0,654.700012207,-0.11567427963
1574069859262437729,322,1574069859262279935,,0.299000024796,0.0292261857539,72,0.0,654.690002441,-0.117009654641
1574069859503329191,323,1574069859502983592,,0.0240000002086,0.0437678843737,72,0.0,654.690002441,-0.118867263198
1574069859742690603,324,1574069859742503111,,0.146999999881,0.0548864677548,72,0.0,654.679992676,-0.120827361941
1574069859983676012,325,1574069859983317378,,0.259000003338,0.0730694532394,72,0.0,654.679992676,-0.120738767087
1574069860223921065,326,1574069860223574431,,0.154000014067,0.0912595242262,72,0.0,654.66998291,-0.122894346714
1574069860465119908,327,1574069860464803548,,0.042000003159,0.104033991694,72,0.0,654.659973145,-0.123900987208
1574069860708615208,328,1574069860702856333,,0.169000014663,0.105383008718,72,0.0,654.659973145,-0.121937379241
1574069860942539234,329,1574069860942367517,,0.0430000014603,0.0978083014488,72,0.0,654.649963379,-0.120589323342
1574069861182538494,330,1574069861182352739,,0.162000000477,0.0971819534898,72,0.0,654.649963379,-0.120954811573
1574069861422809655,331,1574069861422604817,,0.0400000028312,0.0928351581097,72,0.0,654.659973145,-0.119345203042
1574069861669710029,332,1574069861669538859,,0.0260000005364,0.0842095091939,72,0.0,654.66998291,-0.114366814494
1574069861903059766,333,1574069861902879880,,0.0430000014603,0.0788427740335,72,0.0,654.66998291,-0.113415189087
1574069862145635082,334,1574069862145286246,,0.0360000021756,0.0751061663032,72,0.0,654.679992676,-0.111918590963
1574069862382363656,335,1574069862382159673,,0.176000013947,0.0726152509451,72,0.0,654.679992676,-0.111148774624
1574069862626968633,336,1574069862626573412,,0.221000015736,0.0700148567557,72,0.0,654.700012207,-0.107267446816
1574069862862528238,337,1574069862862325504,,0.0560000017285,0.0624287985265,72,0.0,654.700012207,-0.105282910168
1574069863105008402,338,1574069863104693282,,0.193000003695,0.0612461455166,72,0.0,654.709960938,-0.104261890054
1574069863343031743,339,1574069863342887070,,0.0580000020564,0.0625060722232,72,0.0,654.719970703,-0.099691092968
1574069863583220885,340,1574069863583024561,,0.15000000596,0.067597784102,72,0.0,654.729980469,-0.0946309790015
1574069863825904791,341,1574069863825742717,,0.186000004411,0.0723450034857,72,0.0,654.739990234,-0.0902519896626
1574069864063869547,342,1574069864063573357,,0.178000003099,0.0801437571645,72,0.0,654.760009766,-0.0867777317762
1574069864312104103,343,1574069864311943036,,0.211000010371,0.0790612846613,72,0.0,654.769958496,-0.0822688043118
1574069864543110449,344,1574069864542775261,,0.144000008702,0.0836689844728,72,0.0,654.789978027,-0.0783788338304
1574069864791090934,345,1574069864790821121,,0.11400000751,0.0836616754532,72,0.0,654.809997559,-0.0763703808188
1574069865023405528,346,1574069865023074534,,0.28100001812,0.0766571685672,72,0.0,654.809997559,-0.0761131495237
