%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1574069825711615065,149,1574069825711429770,base_link,0,1,40.3548296,-3.7440872,708.116553047,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069825975625768,150,1574069825975171434,base_link,0,1,40.3548295,-3.7440863,708.076552175,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069826232227923,151,1574069826231883153,base_link,0,1,40.3548296,-3.7440855,708.036551583,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069826491056611,152,1574069826490569270,base_link,0,1,40.3548297,-3.7440846,708.006550904,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069826753486026,153,1574069826753262890,base_link,0,1,40.3548294,-3.7440839,707.966550012,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069827036174755,154,1574069827035705741,base_link,0,1,40.3548292,-3.7440832,707.926549216,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069827332511825,155,1574069827332293527,base_link,0,1,40.3548293,-3.7440818,707.886548106,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069827556978928,156,1574069827556589494,base_link,0,1,40.3548292,-3.744081,707.846547321,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069827811882250,157,1574069827811612090,base_link,0,1,40.3548289,-3.7440805,707.8165466,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069828076148816,158,1574069828075747576,base_link,0,1,40.3548286,-3.7440799,707.776545794,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069828368339716,159,1574069828368046082,base_link,0,1,40.3548284,-3.7440792,707.716544998,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069828630491076,160,1574069828629879781,base_link,0,1,40.3548285,-3.7440789,707.686544836,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069828871562682,161,1574069828871249999,base_link,0,1,40.3548282,-3.7440786,707.646544288,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069829132561302,162,1574069829132171531,base_link,0,1,40.3548278,-3.7440786,707.596543902,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069829394334448,163,1574069829393897646,base_link,0,1,40.3548279,-3.7440782,707.566543654,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069829647434275,164,1574069829647076078,base_link,0,1,40.3548281,-3.7440768,707.546542641,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069829907266822,165,1574069829906953929,base_link,0,1,40.3548283,-3.7440753,707.516541542,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069830196432828,166,1574069830196111291,base_link,0,1,40.3548287,-3.744074,707.496540809,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069830464823644,167,1574069830464466852,base_link,0,1,40.3548291,-3.7440734,707.496540678,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069830730175818,168,1574069830729858578,base_link,0,1,40.3548298,-3.7440732,707.496541181,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069830990212812,169,1574069830989736788,base_link,0,1,40.3548303,-3.7440734,707.506541836,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069831288784132,170,1574069831288575787,base_link,0,1,40.3548306,-3.7440738,707.52654247,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069831534276912,171,1574069831533800232,base_link,0,1,40.3548308,-3.7440741,707.536542922,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069831819345546,172,1574069831819110528,base_link,0,1,40.3548309,-3.7440745,707.546543363,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069832091038423,173,1574069832090608695,base_link,0,1,40.3548306,-3.7440746,707.556543159,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069832369407088,174,1574069832369136750,base_link,0,1,40.3548301,-3.7440745,707.556542591,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069832655696334,175,1574069832655268933,base_link,0,1,40.3548298,-3.7440744,707.566542215,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069832889638006,176,1574069832889467510,base_link,0,1,40.3548296,-3.7440739,707.566541591,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069833144367230,177,1574069833143957241,base_link,0,1,40.3548294,-3.7440736,707.56654114,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069833413835777,178,1574069833413575315,base_link,0,1,40.3548294,-3.7440737,707.576541226,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069833693755297,179,1574069833693308945,base_link,0,1,40.3548298,-3.7440739,707.586541784,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069833951939791,180,1574069833951649546,base_link,0,1,40.3548302,-3.744074,707.576542257,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069834243229691,181,1574069834242976477,base_link,0,1,40.3548306,-3.7440741,707.576542729,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069834516353087,182,1574069834515951319,base_link,0,1,40.3548308,-3.7440741,707.576542922,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069834806718290,183,1574069834806513466,base_link,0,1,40.354831,-3.7440741,707.576543115,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069835019386414,184,1574069835019066452,base_link,0,1,40.3548311,-3.7440742,707.576543298,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069835275815648,185,1574069835275356363,base_link,0,1,40.3548313,-3.7440743,707.576543577,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069835536614954,186,1574069835536297546,base_link,0,1,40.3548314,-3.7440744,707.576543759,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069835794498941,187,1574069835794282408,base_link,0,1,40.3548317,-3.7440749,707.57654448,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069836057043135,188,1574069836056635913,base_link,0,1,40.3548318,-3.7440752,707.586544834,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069836306823347,189,1574069836306571828,base_link,0,1,40.3548319,-3.7440752,707.596544931,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069836575213134,190,1574069836574947623,base_link,0,1,40.3548319,-3.7440751,707.606544845,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069836832152616,191,1574069836831905507,base_link,0,1,40.3548319,-3.7440751,707.616544845,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069837120648024,192,1574069837120338491,base_link,0,1,40.3548319,-3.7440753,707.606545017,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069837409190314,193,1574069837408997839,base_link,0,1,40.3548318,-3.7440756,707.606545179,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069837646648137,194,1574069837646178303,base_link,0,1,40.3548318,-3.744076,707.606545524,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069837895113241,195,1574069837894889986,base_link,0,1,40.3548315,-3.7440765,707.606545665,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069838156862509,196,1574069838156417813,base_link,0,1,40.3548313,-3.7440769,707.616545816,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069838410766033,197,1574069838410511896,base_link,0,1,40.354831,-3.7440771,707.626545699,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069838671710237,198,1574069838671275287,base_link,0,1,40.3548309,-3.7440773,707.646545775,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069838929454546,199,1574069838929129414,base_link,0,1,40.3548307,-3.7440774,707.656545668,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069839190050879,200,1574069839189589426,base_link,0,1,40.3548306,-3.7440778,707.666545916,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069839451640693,201,1574069839451369191,base_link,0,1,40.3548306,-3.7440782,707.66654626,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069839710147733,202,1574069839709574687,base_link,0,1,40.3548306,-3.7440786,707.676546605,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069840003751078,203,1574069840003441579,base_link,0,1,40.3548306,-3.7440791,707.686547035,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069840296062215,204,1574069840295636520,base_link,0,1,40.3548307,-3.7440795,707.696547476,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069840558496919,205,1574069840558263583,base_link,0,1,40.3548311,-3.7440797,707.706548035,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069840830173453,206,1574069840829653109,base_link,0,1,40.3548313,-3.7440799,707.7165484,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069841081381839,207,1574069841081090399,base_link,0,1,40.3548313,-3.7440799,707.7165484,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069841333067436,208,1574069841332663738,base_link,0,1,40.3548314,-3.7440798,707.71654841,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069841611631246,209,1574069841611426696,base_link,0,1,40.3548315,-3.7440798,707.716548507,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069841876304266,210,1574069841875967235,base_link,0,1,40.3548317,-3.7440799,707.706548786,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069842135946038,211,1574069842135733499,base_link,0,1,40.3548318,-3.7440806,707.686549486,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069842388451245,212,1574069842388159982,base_link,0,1,40.3548319,-3.7440811,707.676550013,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069842685183903,213,1574069842684768188,base_link,0,1,40.3548321,-3.7440813,707.656550378,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069842984215514,214,1574069842983952403,base_link,0,1,40.3548322,-3.7440814,707.636550561,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069843227318320,215,1574069843226883623,base_link,0,1,40.3548321,-3.7440816,707.616550637,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069843512176679,216,1574069843511934908,base_link,0,1,40.3548321,-3.7440819,707.606550895,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069843792840800,217,1574069843792429504,base_link,0,1,40.3548319,-3.7440822,707.57655096,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069844045139777,218,1574069844044892065,base_link,0,1,40.3548319,-3.7440824,707.566551133,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069844311788043,219,1574069844311425366,base_link,0,1,40.354832,-3.7440824,707.526551229,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069844629745897,220,1574069844629463488,base_link,0,1,40.3548321,-3.7440824,707.486551326,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069844838686372,221,1574069844838280016,base_link,0,1,40.3548324,-3.7440827,707.446551874,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069845092622121,222,1574069845092395160,base_link,0,1,40.3548327,-3.744083,707.366552422,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069845348849190,223,1574069845348481662,base_link,0,1,40.3548332,-3.7440832,707.256553076,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069845611932359,224,1574069845611582841,base_link,0,1,40.3548334,-3.7440835,707.136553528,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069845927967404,225,1574069845927524509,base_link,0,1,40.3548334,-3.7440834,707.006553442,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069846172430777,226,1574069846172162575,base_link,0,1,40.3548336,-3.7440833,706.896553549,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069846432607111,227,1574069846432210797,base_link,0,1,40.3548337,-3.7440835,706.826553817,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069846669767597,228,1574069846669525145,base_link,0,1,40.3548338,-3.7440839,706.786554259,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069846910569881,229,1574069846910184263,base_link,0,1,40.3548338,-3.7440841,706.736554431,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069847146979303,230,1574069847146716261,base_link,0,1,40.3548338,-3.7440841,706.666554431,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069847392996025,231,1574069847392565122,base_link,0,1,40.354834,-3.744084,706.556554538,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069847630316227,232,1574069847629981769,base_link,0,1,40.3548342,-3.744084,706.436554731,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069847873299080,233,1574069847872797929,base_link,0,1,40.3548344,-3.7440838,706.336554752,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069848109575007,234,1574069848109303796,base_link,0,1,40.3548345,-3.7440841,706.236555107,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069848353121454,235,1574069848352677069,base_link,0,1,40.3548344,-3.744084,706.156554924,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069848591822195,236,1574069848591597590,base_link,0,1,40.3548347,-3.7440835,706.086554783,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069848829832606,237,1574069848829646019,base_link,0,1,40.3548356,-3.7440828,706.046555049,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069849072735936,238,1574069849072288505,base_link,0,1,40.3548367,-3.7440817,706.036555163,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069849310475584,239,1574069849310093451,base_link,0,1,40.354838,-3.7440807,706.046555557,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069849552226184,240,1574069849551774748,base_link,0,1,40.3548393,-3.7440798,706.066556036,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069849791384492,241,1574069849791119146,base_link,0,1,40.3548399,-3.7440791,706.096556013,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069850028159354,242,1574069850027682196,base_link,0,1,40.3548402,-3.7440782,706.126555527,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069850266854327,243,1574069850266559114,base_link,0,1,40.3548399,-3.7440772,706.146554376,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069850512361906,244,1574069850512004722,base_link,0,1,40.3548399,-3.7440763,706.176553601,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069850750054974,245,1574069850749732222,base_link,0,1,40.3548399,-3.7440754,706.206552826,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069850990186191,246,1574069850989959846,base_link,0,1,40.3548402,-3.7440747,706.236552512,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069851231264694,247,1574069851231065465,base_link,0,1,40.3548406,-3.7440743,706.256552554,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069851469527080,248,1574069851469259890,base_link,0,1,40.3548409,-3.7440739,706.286552499,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069851710379033,249,1574069851709866245,base_link,0,1,40.354841,-3.7440735,706.316552251,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069851946815895,250,1574069851946533247,base_link,0,1,40.3548411,-3.7440731,706.336552003,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069852192544397,251,1574069852192084462,base_link,0,1,40.3548412,-3.7440727,706.356551755,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069852429909667,252,1574069852429709025,base_link,0,1,40.3548414,-3.744072,706.386551345,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069852666119060,253,1574069852665843178,base_link,0,1,40.3548415,-3.7440716,706.406551097,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069852911604046,254,1574069852911280295,base_link,0,1,40.3548415,-3.7440711,706.416550667,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069853150031194,255,1574069853149586047,base_link,0,1,40.3548416,-3.7440707,706.426550419,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069853389986633,256,1574069853389558271,base_link,0,1,40.3548418,-3.7440706,706.436550526,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069853631819725,257,1574069853631557197,base_link,0,1,40.354842,-3.7440704,706.456550546,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069853870571402,258,1574069853870129271,base_link,0,1,40.3548424,-3.7440702,706.46655076,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069854109943325,259,1574069854109728059,base_link,0,1,40.3548427,-3.7440702,706.46655105,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069854353084506,260,1574069854352655004,base_link,0,1,40.3548428,-3.7440703,706.476551233,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069854591478937,261,1574069854591224791,base_link,0,1,40.3548428,-3.7440704,706.486551319,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069854831890385,262,1574069854831493342,base_link,0,1,40.3548429,-3.7440705,706.486551501,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069855069708474,263,1574069855069377870,base_link,0,1,40.3548432,-3.7440705,706.486551791,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069855310855536,264,1574069855310366143,base_link,0,1,40.3548433,-3.7440707,706.48655206,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069855549973318,265,1574069855549688034,base_link,0,1,40.3548434,-3.7440708,706.486552242,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069855792540648,266,1574069855792085943,base_link,0,1,40.3548433,-3.7440708,706.476552146,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069856030091532,267,1574069856029857871,base_link,0,1,40.3548432,-3.7440705,706.476551791,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069856270987655,268,1574069856270555408,base_link,0,1,40.354843,-3.7440702,706.456551339,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069856509684247,269,1574069856509250532,base_link,0,1,40.3548427,-3.74407,706.446550878,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069856750009813,270,1574069856749573710,base_link,0,1,40.3548424,-3.7440701,706.436550674,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069856992120200,271,1574069856991735475,base_link,0,1,40.3548421,-3.7440702,706.416550471,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069857227148624,272,1574069857226725709,base_link,0,1,40.354842,-3.7440701,706.396550288,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069857470092338,273,1574069857469796764,base_link,0,1,40.3548422,-3.74407,706.386550395,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069857712668936,274,1574069857712244857,base_link,0,1,40.3548424,-3.7440701,706.376550674,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069857949103587,275,1574069857948832692,base_link,0,1,40.3548426,-3.7440701,706.366550867,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069858190033572,276,1574069858189567009,base_link,0,1,40.3548428,-3.74407,706.366550974,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069858429498362,277,1574069858429175508,base_link,0,1,40.3548429,-3.7440698,706.356550898,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069858672172535,278,1574069858671738635,base_link,0,1,40.354843,-3.7440697,706.346550909,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069858911702982,279,1574069858911481350,base_link,0,1,40.3548431,-3.7440697,706.346551005,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069859151713357,280,1574069859151248061,base_link,0,1,40.3548431,-3.7440695,706.336550833,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069859389128738,281,1574069859388770980,base_link,0,1,40.3548427,-3.7440693,706.326550275,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069859631029731,282,1574069859630590139,base_link,0,1,40.3548424,-3.7440692,706.316549899,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069859871096521,283,1574069859870908514,base_link,0,1,40.3548422,-3.744069,706.316549534,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069860110099665,284,1574069860109611912,base_link,0,1,40.3548418,-3.744069,706.306549147,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069860352889434,285,1574069860352649479,base_link,0,1,40.3548414,-3.744069,706.296548761,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069860592306798,286,1574069860591964735,base_link,0,1,40.3548412,-3.7440689,706.296548482,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069860830745469,287,1574069860830484912,base_link,0,1,40.3548412,-3.7440688,706.296548396,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069861064440587,288,1574069861063975557,base_link,0,1,40.3548412,-3.7440685,706.286548138,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069861310924616,289,1574069861310784947,base_link,0,1,40.3548412,-3.7440685,706.286548138,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069861549200334,290,1574069861548998605,base_link,0,1,40.3548414,-3.7440684,706.296548245,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069861789353109,291,1574069861789022586,base_link,0,1,40.3548415,-3.7440682,706.306548169,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069862030099197,292,1574069862029601876,base_link,0,1,40.3548415,-3.7440681,706.316548083,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069862271704415,293,1574069862271423106,base_link,0,1,40.3548416,-3.744068,706.316548093,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069862511901312,294,1574069862511458503,base_link,0,1,40.3548418,-3.7440681,706.326548372,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069862745519733,295,1574069862745283160,base_link,0,1,40.3548421,-3.7440682,706.336548748,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069862989678991,296,1574069862989253067,base_link,0,1,40.3548424,-3.7440682,706.336549038,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069863229295243,297,1574069863229059933,base_link,0,1,40.3548427,-3.7440682,706.346549327,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069863471891672,298,1574069863471489455,base_link,0,1,40.3548429,-3.7440681,706.356549434,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
