%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1574069823022954777,201,1574069823022498809,base_link,0,1,40.3548285,-3.7440852,694.146550263,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069823295665665,202,1574069823295346959,base_link,0,1,40.3548284,-3.7440858,694.106550683,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069823510201321,203,1574069823509710831,base_link,0,1,40.3548282,-3.7440858,693.96655049,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069823747629635,204,1574069823747410120,base_link,0,1,40.3548281,-3.744086,693.696550566,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069823990256552,205,1574069823989811959,base_link,0,1,40.3548281,-3.7440863,693.656550824,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069824246661728,206,1574069824246463954,base_link,0,1,40.3548284,-3.7440869,693.45655163,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069824532669819,207,1574069824532252711,base_link,0,1,40.354829,-3.7440876,693.176552812,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069824704882704,208,1574069824704721692,base_link,0,1,40.3548287,-3.7440876,692.926552523,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069824953066173,209,1574069824952643425,base_link,0,1,40.3548283,-3.7440883,692.51655274,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069825205480659,210,1574069825205327609,base_link,0,1,40.354828,-3.7440891,692.216553139,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069825444468614,211,1574069825444065860,base_link,0,1,40.3548283,-3.7440883,692.07655274,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069825684707768,212,1574069825684559110,base_link,0,1,40.354828,-3.744087,691.94655133,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069825925597395,213,1574069825925425719,base_link,0,1,40.3548277,-3.7440861,691.756550266,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069826166620771,214,1574069826166446603,base_link,0,1,40.3548275,-3.7440857,691.666549728,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069826430205996,215,1574069826429977023,base_link,0,1,40.3548277,-3.7440848,691.376549146,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069826662957082,216,1574069826662821140,base_link,0,1,40.3548271,-3.7440841,690.996547964,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069826904269177,217,1574069826904070702,base_link,0,1,40.3548268,-3.7440834,690.956547071,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069827144423554,218,1574069827144176727,base_link,0,1,40.3548271,-3.7440823,690.826546413,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069827388819345,219,1574069827388566350,base_link,0,1,40.3548272,-3.7440818,690.576546079,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069827625419967,220,1574069827625070797,base_link,0,1,40.3548269,-3.7440818,690.39654579,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069827863821896,221,1574069827863586351,base_link,0,1,40.3548258,-3.7440808,690.496543867,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069828110706026,222,1574069828110349288,base_link,0,1,40.3548253,-3.7440803,690.186542954,0.792099974537,0.0,0.0,0.0,0.792099974537,0.0,0.0,0.0,2.49640013561,1
1574069828352089694,223,1574069828351842033,base_link,0,1,40.354825,-3.7440794,690.156541889,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069828614987366,224,1574069828614574152,base_link,0,1,40.3548249,-3.7440789,690.346541362,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069828849412859,225,1574069828849179347,base_link,0,1,40.3548245,-3.7440796,689.656541579,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069829072931845,226,1574069829072583252,base_link,0,1,40.354825,-3.7440798,689.536542233,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069829317399944,227,1574069829317171931,base_link,0,1,40.3548256,-3.7440793,689.466542382,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069829544406002,228,1574069829544033520,base_link,0,1,40.3548258,-3.7440781,689.436541541,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069829792296698,229,1574069829792110575,base_link,0,1,40.354826,-3.7440774,689.436541131,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069830039131953,230,1574069830038719633,base_link,0,1,40.3548263,-3.7440768,689.426540904,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069830290816335,231,1574069830290654519,base_link,0,1,40.3548272,-3.7440757,689.406540825,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069830529636875,232,1574069830529285351,base_link,0,1,40.3548275,-3.7440751,689.526540598,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069830791430637,233,1574069830791330648,base_link,0,1,40.3548279,-3.7440747,689.70654064,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069831024416399,234,1574069831024004873,base_link,0,1,40.3548284,-3.7440746,689.466541036,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069831263620069,235,1574069831263407758,base_link,0,1,40.3548285,-3.7440746,689.626541133,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069831533098710,236,1574069831532676266,base_link,0,1,40.3548287,-3.7440746,689.786541326,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069831791743772,237,1574069831791582042,base_link,0,1,40.3548289,-3.744075,689.596541863,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069832007991489,238,1574069832007529858,base_link,0,1,40.3548287,-3.7440748,689.486541498,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069832254525489,239,1574069832254306559,base_link,0,1,40.3548281,-3.7440742,689.456540402,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069832485407548,240,1574069832485223963,base_link,0,1,40.3548282,-3.7440741,689.416540412,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069832729515498,241,1574069832729287177,base_link,0,1,40.3548284,-3.7440739,689.176540433,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069832989902335,242,1574069832989707035,base_link,0,1,40.3548285,-3.7440737,689.206540357,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069833225004987,243,1574069833224778263,base_link,0,1,40.3548286,-3.7440737,689.276540454,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069833467827894,244,1574069833467668990,base_link,0,1,40.3548295,-3.7440747,689.076542184,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069833730191616,245,1574069833729857033,base_link,0,1,40.3548299,-3.7440748,689.106542656,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069833985650291,246,1574069833985214824,base_link,0,1,40.3548304,-3.744075,689.026543311,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069834232970555,247,1574069834232573178,base_link,0,1,40.3548308,-3.7440752,688.986543869,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069834455364995,248,1574069834455194523,base_link,0,1,40.3548309,-3.7440755,689.226544224,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069834684070663,249,1574069834683787788,base_link,0,1,40.3548309,-3.7440756,689.23654431,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069834929039188,250,1574069834928826088,base_link,0,1,40.3548308,-3.7440758,689.326544386,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069835187231439,251,1574069835186850492,base_link,0,1,40.3548307,-3.7440759,689.346544376,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069835432050387,252,1574069835431864031,base_link,0,1,40.3548306,-3.7440759,689.376544279,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069835665111178,253,1574069835664744907,base_link,0,1,40.3548306,-3.7440762,689.316544538,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069835907496015,254,1574069835907317954,base_link,0,1,40.3548306,-3.7440761,689.176544451,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069836151239496,255,1574069836150878678,base_link,0,1,40.3548303,-3.7440758,689.166543903,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069836389696665,256,1574069836389537337,base_link,0,1,40.3548299,-3.7440754,689.026543173,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069836660757269,257,1574069836660340253,base_link,0,1,40.3548296,-3.7440752,689.056542711,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069836864922051,258,1574069836864776227,base_link,0,1,40.3548291,-3.744076,689.036542917,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069837105901664,259,1574069837105582842,base_link,0,1,40.3548288,-3.7440766,689.056543145,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069837354438036,260,1574069837354243031,base_link,0,1,40.3548284,-3.7440774,689.126543448,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069837591357974,261,1574069837591173339,base_link,0,1,40.3548282,-3.744078,689.196543771,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069837830595206,262,1574069837830290183,base_link,0,1,40.3548281,-3.7440787,689.216544278,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069838062366909,263,1574069838062194160,base_link,0,1,40.3548282,-3.7440797,689.026545236,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069838309066897,264,1574069838308674932,base_link,0,1,40.3548281,-3.7440799,689.036545311,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069838551935568,265,1574069838551727501,base_link,0,1,40.3548284,-3.7440801,688.986545773,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069838784778405,266,1574069838784384114,base_link,0,1,40.3548288,-3.7440802,688.796546245,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069839031157242,267,1574069839030960962,base_link,0,1,40.3548291,-3.7440812,688.486547396,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069839267121127,268,1574069839266731168,base_link,0,1,40.354829,-3.7440816,688.626547644,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069839504432722,269,1574069839504223153,base_link,0,1,40.3548291,-3.7440819,688.556547999,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069839767594519,270,1574069839767250747,base_link,0,1,40.354829,-3.7440822,688.386548161,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069839995022020,271,1574069839994706123,base_link,0,1,40.3548289,-3.7440826,688.256548409,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069840229503304,272,1574069840229057445,base_link,0,1,40.3548289,-3.7440828,688.096548581,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069840489164337,273,1574069840489003080,base_link,0,1,40.3548291,-3.7440828,687.886548774,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069840715086634,274,1574069840714706489,base_link,0,1,40.3548292,-3.7440826,687.726548699,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069840961148042,275,1574069840960974947,base_link,0,1,40.3548292,-3.744082,687.606548182,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069841215224865,276,1574069841214814103,base_link,0,1,40.3548292,-3.7440813,687.576547579,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069841492398609,277,1574069841492193631,base_link,0,1,40.3548296,-3.7440805,687.366547276,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069841737360415,278,1574069841736940195,base_link,0,1,40.3548303,-3.7440801,687.216547607,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069842033545430,279,1574069842033352076,base_link,0,1,40.354831,-3.7440801,687.076548283,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069842294868385,280,1574069842294534298,base_link,0,1,40.3548315,-3.7440802,686.946548852,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069842484216603,281,1574069842484033823,base_link,0,1,40.3548324,-3.7440799,686.556549462,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069842731014075,282,1574069842730647363,base_link,0,1,40.3548326,-3.7440797,686.446549483,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069842976735899,283,1574069842976518712,base_link,0,1,40.3548327,-3.7440796,686.256549493,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069843206972374,284,1574069843206561685,base_link,0,1,40.3548328,-3.7440797,686.076549676,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069843465410556,285,1574069843465265317,base_link,0,1,40.3548324,-3.7440802,685.91654972,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069843734727203,286,1574069843734316736,base_link,0,1,40.354832,-3.7440805,685.916549593,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069843975299305,287,1574069843975125053,base_link,0,1,40.3548319,-3.7440808,685.916549754,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069844207988891,288,1574069844207829033,base_link,0,1,40.3548321,-3.7440809,685.916550034,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069844446970546,289,1574069844446625922,base_link,0,1,40.3548324,-3.744081,685.826550409,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069844691301166,290,1574069844691114794,base_link,0,1,40.3548329,-3.744081,685.756550892,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069844935188047,291,1574069844934734006,base_link,0,1,40.3548334,-3.7440813,685.646551633,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069845189610892,292,1574069845189333800,base_link,0,1,40.3548337,-3.7440813,685.616551923,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069845430710361,293,1574069845430302711,base_link,0,1,40.3548341,-3.7440815,685.586552481,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069845646902471,294,1574069845646609848,base_link,0,1,40.3548346,-3.7440818,684.996553222,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069845904696647,295,1574069845904275649,base_link,0,1,40.354835,-3.744082,685.01655378,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069846147162839,296,1574069846146952568,base_link,0,1,40.3548352,-3.7440824,684.736554318,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069846393271055,297,1574069846392842269,base_link,0,1,40.3548348,-3.7440832,684.686554621,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069846630433326,298,1574069846630238813,base_link,0,1,40.3548347,-3.7440839,684.636555127,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069846870334502,299,1574069846869955085,base_link,0,1,40.3548343,-3.7440844,684.656555172,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069847112686162,300,1574069847112553253,base_link,0,1,40.354834,-3.7440844,684.826554882,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069847352480888,301,1574069847352100527,base_link,0,1,40.3548338,-3.7440848,684.886555034,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069847591798437,302,1574069847591624757,base_link,0,1,40.3548336,-3.7440848,684.936554841,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069847831916740,303,1574069847831537783,base_link,0,1,40.3548334,-3.7440849,684.816554734,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069848068479674,304,1574069848068134488,base_link,0,1,40.3548329,-3.7440848,684.716554165,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069848309657523,305,1574069848309379599,base_link,0,1,40.3548327,-3.7440843,684.726553541,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069848550360716,306,1574069848549868927,base_link,0,1,40.3548331,-3.7440832,684.93655298,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069848790727358,307,1574069848790522398,base_link,0,1,40.354834,-3.7440827,685.116553418,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069849029801197,308,1574069849029556977,base_link,0,1,40.354835,-3.7440822,685.386553953,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069849272868698,309,1574069849272696413,base_link,0,1,40.3548371,-3.7440804,686.336554429,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069849509811951,310,1574069849509438959,base_link,0,1,40.3548382,-3.7440794,686.28655463,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069849750239324,311,1574069849750118390,base_link,0,1,40.3548386,-3.7440788,686.386554499,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069849992943809,312,1574069849992541129,base_link,0,1,40.3548386,-3.7440778,686.236553638,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069850230447580,313,1574069850230264989,base_link,0,1,40.354838,-3.7440768,686.096552197,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069850472114011,314,1574069850471695451,base_link,0,1,40.3548383,-3.7440755,685.766551367,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069850713979716,315,1574069850713726206,base_link,0,1,40.3548387,-3.7440745,685.816550892,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069850946903512,316,1574069850946552013,base_link,0,1,40.3548393,-3.7440742,685.676551213,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069851189941719,317,1574069851189759477,base_link,0,1,40.35484,-3.7440741,685.706551802,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069851430018121,318,1574069851429588475,base_link,0,1,40.3548405,-3.7440737,685.466551941,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069851664787837,319,1574069851664613600,base_link,0,1,40.3548407,-3.7440731,685.096551617,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069851910370522,320,1574069851909868390,base_link,0,1,40.354841,-3.7440727,684.906551562,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069852157692432,321,1574069852157427954,base_link,0,1,40.3548412,-3.7440723,684.716551411,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069852391451138,322,1574069852391086264,base_link,0,1,40.3548414,-3.7440715,684.766550915,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069852628782026,323,1574069852628611283,base_link,0,1,40.3548414,-3.744071,684.706550484,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069852870653737,324,1574069852870262374,base_link,0,1,40.354841,-3.74407,684.666549236,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069853105071663,325,1574069853104872479,base_link,0,1,40.3548411,-3.7440699,684.506549247,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069853350262566,326,1574069853349781172,base_link,0,1,40.3548413,-3.7440699,684.36654944,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069853589411723,327,1574069853589247172,base_link,0,1,40.3548416,-3.7440697,684.196549557,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069853831380471,328,1574069853830973796,base_link,0,1,40.354842,-3.7440695,684.196549771,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069854074425426,329,1574069854074238196,base_link,0,1,40.3548426,-3.74407,683.656550781,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069854311553950,330,1574069854311223368,base_link,0,1,40.3548425,-3.7440703,683.446550943,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069854548846613,331,1574069854548624061,base_link,0,1,40.3548424,-3.7440707,683.306551191,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069854791991304,332,1574069854791640253,base_link,0,1,40.3548428,-3.7440709,683.256551749,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069855029063328,333,1574069855028885704,base_link,0,1,40.354843,-3.7440708,683.306551856,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069855271326082,334,1574069855270969545,base_link,0,1,40.3548434,-3.7440709,682.936552329,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069855509696872,335,1574069855509480722,base_link,0,1,40.3548433,-3.7440709,682.746552232,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069855752171960,336,1574069855751832511,base_link,0,1,40.354843,-3.7440707,682.55655177,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069855989733343,337,1574069855989519575,base_link,0,1,40.3548427,-3.7440702,682.50655105,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069856231233525,338,1574069856230881937,base_link,0,1,40.3548424,-3.7440697,682.40655033,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069856470757775,339,1574069856470538120,base_link,0,1,40.3548419,-3.7440696,681.866549761,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069856710879827,340,1574069856710513585,base_link,0,1,40.3548417,-3.7440697,681.716549654,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069856952811760,341,1574069856952663695,base_link,0,1,40.3548416,-3.7440694,681.676549299,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069857190149962,342,1574069857189733890,base_link,0,1,40.3548418,-3.744069,681.696549147,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069857426146072,343,1574069857425988368,base_link,0,1,40.3548423,-3.7440686,681.636549286,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069857672775406,344,1574069857672414840,base_link,0,1,40.3548429,-3.7440691,681.336550295,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069857910034263,345,1574069857909817821,base_link,0,1,40.3548433,-3.744069,681.216550596,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069858151629169,346,1574069858151196052,base_link,0,1,40.3548436,-3.7440686,681.116550541,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069858385390893,347,1574069858385160300,base_link,0,1,40.3548437,-3.7440683,681.026550379,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069858631180844,348,1574069858630766615,base_link,0,1,40.3548439,-3.7440682,680.816550486,0.980100018883,0.0,0.0,0.0,0.980100018883,0.0,0.0,0.0,6.8120994524,1
1574069858867480785,349,1574069858867239327,base_link,0,1,40.3548443,-3.7440677,680.596550441,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069859111302173,350,1574069859110859858,base_link,0,1,40.3548441,-3.7440673,680.406549904,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
